Id,SalePrice
2734,143649.3945752827
2735,133991.40567648358
2736,141572.29206116786
2737,122540.08723067357
2738,136735.44542028866
2739,157540.33754772495
2740,136773.45741028019
2741,143368.66737613836
2742,156281.0190103305
2743,149099.28835097834
2744,156321.25506509
2745,141007.6003905874
2746,135557.20665087574
2747,153531.56261879625
2748,127105.09463839253
2749,131281.53305625447
2750,128411.34378352796
2751,133513.59771048956
2752,208701.86141549007
2753,147187.6445946153
2754,210430.2044079205
2755,135087.04382060884
2756,98653.48452209713
2757,76410.78291567296
2758,95341.38457629857
2759,161857.2207441528
2760,128013.4213323089
2761,143720.91794198635
2762,141929.09410184174
2763,185452.6404892786
2764,159445.15823486994
2765,276673.75256889395
2766,130333.84387251592
2767,90386.52589210175
2768,126270.26650871686
2769,133128.91387541936
2770,144382.0379253984
2771,113200.25643459265
2772,112687.88998181369
2773,161272.93442476806
2774,137685.49719145626
2775,118084.14248773182
2776,141430.47358137748
2777,148236.77443294335
2778,106230.1303307167
2779,125574.4263008592
2780,95877.12079600111
2781,100049.26814021985
2782,99860.56205014212
2783,100634.59577348377
2784,125861.32915136419
2785,140903.93490534634
2786,76509.47169421641
2787,118980.39555499714
2788,84058.5195554107
2789,174291.4606904944
2790,95491.67559418977
2791,114152.34313465482
2792,65973.67414019772
2793,145866.66153684875
2794,101041.93643460433
2795,117002.03065095408
2796,101539.04368590124
2797,186105.02176946547
2798,109049.71967005506
2799,110098.88360709234
2800,73362.24602606188
2801,110944.78382105703
2802,127850.88173556855
2803,152530.11819123954
2804,134531.0368494575
2805,99723.91942344676
2806,91249.24761601503
2807,158427.40319346992
2808,148871.87591389025
2809,130430.88449146663
2810,130203.12648904417
2811,161982.92013643688
2812,159260.08604802104
2813,158281.41645881324
2814,159824.48539166275
2815,95803.98822855417
2816,229710.04037215532
2817,151667.44415032916
2818,130095.00679683233
2819,179737.9790675232
2820,139519.24707488721
2821,107391.88071261367
2822,188515.2451343468
2823,283181.43509828596
2824,172769.7692946992
2825,149442.17800050855
2826,133742.30855033337
2827,136258.83198122273
2828,218749.00256564346
2829,208781.31766047707
2830,222352.1758858994
2831,182907.52029995172
2832,229725.90295950414
2833,298086.97847590747
2834,218892.95389698897
2835,223516.65199110488
2836,190734.0676163865
2837,156065.3813688436
2838,147226.25913864528
2839,176668.99147754413
2840,199174.52528325902
2841,203015.30899948924
2842,227005.67672577553
2843,147851.14681331452
2844,162558.2854486143
2845,126626.39043023964
2846,209487.83948922466
2847,209819.00702689053
2848,203987.41931921348
2849,202716.09177975438
2850,279054.42976976937
2851,219761.29186735998
2852,232113.95366213535
2853,237195.25218123558
2854,140732.13069546508
2855,201496.77315385087
2856,203926.1632774641
2857,188098.35819528188
2858,202649.38713479834
2859,119392.6146036916
2860,125753.07921985266
2861,126219.4489418522
2862,188314.820510846
2863,122321.58613776806
2864,249164.60568784276
2865,140046.48782075522
2866,135892.33191950287
2867,99834.66191294274
2868,106572.40223568754
2869,106286.04114124415
2870,134109.21649520926
2871,91933.91186427811
2872,60864.36557945068
2873,100303.14923240052
2874,133040.72313744755
2875,110252.49232043249
2876,159580.7227741633
2877,147839.13944261993
2878,158537.55173504446
2879,132527.4956588646
2880,106243.65986566382
2881,147241.11081651
2882,167918.1673932494
2883,185707.4552210502
2884,189732.12946174736
2885,180572.91896640274
2886,210831.8855487698
2887,97993.93606818496
2888,135553.9409880672
2889,63254.29412381892
2890,87602.86564767454
2891,133579.85030013294
2892,53943.982705619776
2893,87120.78504257594
2894,60515.42584212821
2895,313626.3442609069
2896,280137.43814544054
2897,202911.87205999976
2898,148958.18663149382
2899,219161.30829395296
2900,159038.85351152567
2901,195726.00853077316
2902,178886.01092782887
2903,328241.44922782923
2904,338147.54962572467
2905,91894.34497638645
2906,200520.91577965053
2907,112532.5211911764
2908,132900.62066720915
2909,149657.24963194894
2910,82610.29050549428
2911,86361.17623936839
2912,151596.6213724692
2913,84791.02820154431
2914,82598.88033811691
2915,86163.38852556964
2916,86031.76401786777
2917,158243.90155371084
2918,112691.8590012235
2919,229288.00021213735
